Tenure,Monthly_Charges,Total_Charges,Support_Calls,Internet_Usage,Contract_Type,Churn
7,20.67,160.66,1,18.09,0,1
2,106.2,220.69,1,82.68,1,1
18,55.82,1053.42,1,74.17,1,0
14,46.6,605.47,4,46.41,0,1
23,100.91,2318.66,2,56.3,0,1
67,113.44,7579.3,1,33.46,0,1
31,114.58,3570.73,1,21.81,0,1
35,20.1,692.72,0,60.12,1,0
31,104.74,3217.91,1,11.57,0,1
44,98.67,4315.48,2,57.48,0,1
24,93.31,2249.12,3,44.47,0,1
10,86.83,868.21,0,73.13,2,0
63,59.45,3743.47,4,79.12,0,1
43,49.62,2164.75,1,37.52,2,0
14,93.52,1318.25,4,72.38,0,1
59,95.05,5640.44,2,41.87,0,1
63,67.32,4260.9,1,49.06,1,0
22,67.9,1501.3,0,47.55,1,0
25,103.93,2605.85,2,41.64,1,1
25,73.51,1829.13,2,31.77,1,0
25,69.66,1742.75,3,6.87,0,1
65,61.02,3940.24,0,37.76,1,0
63,56.14,3520.34,0,87.82,0,1
20,102.19,2061.22,1,57.72,0,1
37,92.83,3418.8,3,36.18,2,1
27,24.23,665.43,0,68.76,0,0
52,58.52,3003.18,2,52.57,1,0
43,28.79,1244.91,0,16.25,0,0
71,71.2,5059.48,0,63.22,2,0
12,74.01,865.08,4,35.14,0,1
23,27.7,659.61,3,69.19,0,1
18,116.21,2055.99,2,35.18,0,1
27,56.1,1513.52,0,62.24,2,0
36,101.3,3678.03,5,45.34,0,1
26,107.6,2805.44,2,61.61,0,1
64,108.03,6935.32,4,72.6,1,1
48,90.46,4340.4,1,9.61,0,1
8,27.79,214.71,2,60.31,0,0
10,34.03,314.98,2,38.41,1,0
61,116.82,7113.97,4,58.63,1,1
50,55.23,2751.5,1,25.53,2,0
70,71.47,5005.19,1,55.6,0,1
23,23.65,536.54,2,102.88,0,1
44,78.36,3470.4,3,45.04,0,1
28,74.84,2077.78,3,7.64,1,1
2,37.99,92.92,5,57.27,1,1
71,72.15,5093.83,2,54.9,2,1
26,47.96,1218.25,2,50.11,0,1
4,36.56,155.2,3,24.33,0,1
19,62.8,1233.4,3,55.24,0,1
51,56.79,2882.14,2,19.94,0,1
60,31.72,1901.34,6,54.38,0,1
46,34.46,1578.14,3,57.85,1,0
70,73.16,5142.23,1,36.55,0,1
7,61.78,414.14,1,69.22,1,0
52,71.06,3685.55,2,74.88,0,1
49,93.2,4541.78,0,32.74,1,0
8,57.7,449.38,1,0.0,1,0
36,82.22,2919.45,3,39.25,0,1
52,96.15,4963.71,1,57.63,1,1
26,39.88,1059.8,0,72.76,2,0
29,88.31,2539.07,1,91.85,0,1
62,94.94,5867.46,2,38.3,0,1
34,74.24,2533.74,2,59.07,0,1
13,45.54,580.54,3,89.4,0,1
56,90.79,5099.84,1,60.06,0,1
49,36.22,1768.8,0,63.12,0,0
30,80.41,2391.46,1,50.55,2,0
56,76.69,4324.0,4,17.47,0,1
34,56.83,1906.29,1,20.49,2,0
59,45.56,2690.01,1,75.99,0,1
72,45.85,3329.08,1,30.84,1,0
54,28.23,1544.0,2,48.9,0,1
18,28.79,513.23,0,53.96,0,0
12,105.06,1257.58,1,45.24,0,1
26,48.15,1249.98,0,52.74,0,1
51,77.8,3943.53,5,64.49,1,1
57,84.6,4808.68,2,25.77,1,1
36,79.59,2846.97,1,6.38,0,1
40,89.33,3586.62,2,77.43,0,1
39,76.52,2979.11,2,53.49,0,1
61,84.98,5164.56,1,60.53,2,0
5,104.59,554.76,3,70.57,0,1
59,111.74,6614.71,2,32.92,1,1
57,98.02,5577.98,1,38.87,1,1
30,118.97,3578.69,2,41.91,0,1
4,29.56,87.56,1,50.32,0,1
50,46.65,2279.04,2,69.35,0,1
59,75.91,4447.13,1,52.22,2,0
24,102.12,2490.49,2,68.13,0,1
47,43.81,2057.82,6,70.8,0,1
51,38.48,1932.49,1,86.78,0,1
6,74.84,462.95,3,0.69,2,1
45,114.5,5181.97,0,27.26,0,1
47,98.06,4582.05,3,16.68,1,1
5,37.24,117.55,0,66.43,2,0
2,92.44,216.88,2,41.74,2,1
54,65.34,3531.22,2,16.68,0,1
28,58.78,1687.93,2,76.84,0,1
67,47.12,3180.69,2,9.28,2,0
24,54.28,1317.33,3,33.51,2,0
33,78.58,2581.27,2,85.03,0,1
42,27.75,1193.57,1,46.08,1,0
40,92.43,3686.39,2,37.53,0,1
31,88.0,2691.36,3,62.67,2,1
3,83.05,271.96,4,28.98,0,1
8,37.19,300.02,0,85.37,1,0
67,94.47,6326.45,3,68.99,2,1
63,74.81,4703.64,2,45.45,0,1
7,71.99,504.07,5,24.6,2,1
70,51.09,3560.98,1,58.57,0,1
62,110.41,6832.73,1,47.24,2,1
10,96.8,945.04,3,31.77,0,1
64,20.6,1298.09,3,34.75,2,0
7,46.9,329.36,3,64.85,1,0
65,38.14,2486.27,3,39.65,2,0
71,32.76,2303.12,3,94.03,0,1
66,85.51,5650.0,3,61.79,2,1
25,91.79,2303.47,1,20.13,0,1
14,96.18,1331.92,1,56.11,0,1
51,25.5,1303.85,0,74.52,0,0
37,21.39,808.28,1,20.59,0,0
25,33.59,846.23,3,54.55,0,1
59,112.28,6612.73,2,25.06,0,1
27,87.38,2329.04,1,33.67,0,1
11,46.73,527.17,0,17.51,1,0
13,25.77,335.39,4,68.32,0,1
8,23.61,151.96,3,41.09,0,1
59,87.57,5176.26,4,49.99,0,1
11,105.99,1134.51,2,53.76,2,1
22,35.31,816.04,1,31.64,2,0
8,26.91,181.48,3,20.87,0,1
29,99.07,2894.24,0,63.56,0,1
42,99.69,4178.2,1,51.65,1,1
54,47.26,2592.22,2,51.24,0,1
70,24.81,1752.56,2,29.63,0,0
1,57.8,57.78,3,36.73,0,1
68,50.04,3382.57,2,22.24,1,0
64,82.62,5309.95,1,47.17,1,0
15,48.91,780.7,1,40.74,1,0
24,70.08,1711.96,4,85.71,0,1
37,64.91,2415.54,3,49.16,0,1
62,84.16,5205.0,1,28.7,1,0
65,30.17,1943.78,1,40.88,0,0
35,96.55,3406.5,1,44.9,0,1
15,108.01,1639.92,3,59.82,0,1
48,75.73,3620.55,1,69.05,0,1
41,38.83,1576.72,2,72.27,2,0
60,63.94,3866.42,1,30.93,0,1
31,66.54,2054.17,3,51.69,0,1
4,102.07,413.41,2,86.49,1,1
37,105.72,3908.12,4,39.5,0,1
26,93.44,2461.66,5,52.15,0,1
40,118.63,4769.71,2,16.68,0,1
14,59.61,812.73,1,54.71,0,1
58,100.66,5822.66,1,41.35,1,1
51,116.66,5975.24,2,52.45,1,1
39,66.72,2604.12,1,55.21,0,1
23,66.3,1554.71,1,44.61,1,0
51,30.12,1544.92,0,57.37,2,0
34,38.55,1339.49,2,66.88,0,1
38,94.81,3597.69,1,96.49,0,1
21,84.84,1812.37,2,8.83,0,1
41,73.46,3004.35,2,43.34,0,1
17,99.35,1701.05,3,27.75,2,1
66,37.25,2476.68,3,103.41,1,0
36,115.08,4129.57,3,0.0,0,1
59,72.29,4257.76,1,23.77,0,1
45,69.09,3087.34,2,34.4,0,1
3,83.21,247.54,2,57.72,1,1
13,74.0,979.79,2,69.52,0,1
5,70.52,366.89,1,10.82,0,1
54,78.26,4238.59,2,65.7,1,1
7,118.85,831.8,2,56.39,1,1
23,67.2,1556.34,2,37.26,2,0
22,84.72,1855.14,1,53.04,1,1
37,85.38,3165.87,4,54.84,0,1
15,72.1,1062.04,0,56.48,0,1
34,106.07,3579.31,4,77.8,2,1
48,83.89,4016.55,3,54.65,0,1
17,40.79,707.34,5,14.88,1,0
14,78.69,1079.13,2,63.73,0,1
43,73.97,3220.14,2,42.21,0,1
42,60.7,2577.7,2,9.47,1,0
72,114.26,8203.8,4,49.14,0,1
1,84.94,88.31,3,62.82,0,1
50,79.61,3995.2,3,39.7,0,1
11,53.89,612.45,2,107.15,0,1
3,33.77,119.27,1,70.43,0,1
35,95.58,3354.86,0,38.62,0,1
58,75.04,4336.62,1,0.0,0,1
33,69.67,2288.81,1,54.19,0,1
11,60.64,678.89,3,46.3,1,0
51,76.95,3942.3,1,84.7,2,0
61,101.43,6179.49,6,57.11,0,1
66,82.37,5449.05,2,58.16,2,1
62,51.37,3172.1,4,47.19,1,0
47,81.66,3864.24,1,45.24,2,0
56,30.67,1739.18,2,35.25,0,0
64,77.24,4925.71,2,70.93,0,1
53,24.43,1309.31,1,52.95,0,0
31,80.49,2468.74,1,33.39,0,1
64,39.99,2546.1,2,49.56,2,0
39,68.24,2695.34,0,86.22,0,1
39,34.79,1386.59,3,67.22,2,0
10,109.04,1117.29,1,55.97,0,1
8,45.31,359.2,4,25.17,2,0
17,28.7,480.63,1,57.79,0,0
41,59.36,2417.81,3,66.01,0,1
51,65.35,3294.76,1,46.49,1,0
5,61.4,266.04,0,36.85,2,0
63,97.59,6162.33,1,68.65,0,1
69,105.69,7336.14,2,41.04,2,1
12,117.14,1407.91,4,64.34,1,1
18,72.83,1308.62,4,74.1,0,1
31,29.77,885.16,1,58.93,2,0
58,40.85,2365.52,1,62.97,0,1
64,51.93,3303.0,0,23.57,0,1
6,80.96,462.15,2,67.72,0,1
51,111.36,5690.92,0,57.55,1,1
40,76.81,3070.67,6,48.27,2,1
60,92.75,5555.82,2,22.14,2,1
33,81.85,2677.16,1,66.29,2,0
20,52.42,1074.52,3,14.81,0,1
2,25.24,67.79,2,52.77,1,0
70,27.82,1944.21,1,36.69,0,0
46,26.54,1193.86,2,59.12,1,0
3,22.33,83.24,1,52.83,0,1
62,28.05,1733.57,2,30.7,0,0
9,70.84,644.43,2,81.58,2,0
25,48.85,1229.59,6,68.79,0,1
48,39.97,1941.01,2,31.96,0,1
64,82.33,5288.84,4,81.96,0,1
43,41.76,1789.78,2,54.93,0,1
13,33.19,441.13,1,38.95,0,0
54,103.9,5625.7,3,72.62,0,1
47,90.86,4277.52,2,33.69,2,1
30,31.08,937.58,2,23.18,0,1
61,55.06,3359.72,3,83.62,2,0
47,118.17,5578.38,3,74.89,1,1
28,30.69,846.91,1,47.08,0,0
38,110.46,4176.59,1,42.19,2,1
11,40.34,444.34,5,44.76,2,0
30,75.5,2293.38,6,53.05,0,1
38,61.78,2375.77,1,58.04,0,1
2,109.09,207.12,2,0.0,0,1
45,22.37,1018.24,4,45.42,0,1
21,85.52,1818.89,5,55.7,2,1
1,21.64,46.0,1,87.61,0,1
42,72.44,3066.38,2,24.7,2,0
60,116.06,6925.32,4,40.26,0,1
32,32.2,1016.3,0,89.94,0,0
5,117.21,608.96,1,19.81,0,1
33,56.15,1840.55,0,42.19,2,0
41,42.31,1748.78,3,49.98,0,1
47,90.43,4253.71,4,49.66,0,1
20,80.95,1610.09,0,58.45,0,1
51,118.13,6011.23,1,46.33,1,1
30,32.75,999.12,0,44.42,0,0
18,89.42,1619.47,2,3.06,1,1
28,109.17,3060.64,2,34.13,0,1
63,80.44,5083.28,2,35.37,0,1
43,101.1,4294.45,5,59.99,0,1
22,57.2,1201.12,3,22.9,0,1
19,97.76,1847.2,1,52.47,0,1
34,72.47,2451.06,1,41.63,1,0
45,87.64,3964.01,0,51.07,0,1
35,100.14,3529.81,4,36.45,0,1
39,26.76,1053.65,4,80.1,2,0
20,72.49,1433.15,1,41.71,2,0
26,74.4,1941.17,3,32.49,1,1
26,91.09,2341.4,2,30.02,0,1
59,55.04,3234.2,2,37.2,1,0
41,79.51,3268.0,2,19.35,0,1
18,94.3,1676.3,3,80.35,0,1
43,57.67,2491.83,1,59.18,2,0
67,94.12,6307.75,3,75.43,0,1
41,38.66,1588.75,3,89.28,0,1
29,64.31,1856.84,4,57.82,2,1
53,22.2,1167.26,3,44.39,2,0
21,54.12,1169.8,3,50.54,0,1
53,34.7,1800.36,3,23.11,0,1
7,116.94,858.28,4,68.15,1,1
1,55.31,66.31,2,78.98,2,1
53,60.55,3188.82,2,72.0,0,1
72,39.09,2822.49,2,47.33,0,1
23,88.46,2030.15,1,53.59,1,1
61,52.52,3177.72,1,80.3,2,0
50,24.07,1235.68,1,63.45,0,0
49,62.75,3061.8,5,65.48,0,1
33,88.0,2912.26,0,61.8,1,0
19,100.8,1896.14,1,70.54,1,1
20,110.47,2200.92,1,60.46,2,1
23,45.46,1028.39,0,53.71,0,0
38,73.52,2775.56,2,65.31,0,1
60,33.33,1986.01,4,46.19,1,0
24,71.83,1716.0,2,50.71,1,0
67,88.06,5930.12,7,21.58,0,1
12,104.99,1264.82,2,48.99,0,1
68,93.3,6348.42,0,27.08,0,1
56,58.63,3274.84,3,38.0,0,1
41,80.33,3279.12,3,82.96,2,1
11,105.92,1138.89,0,31.99,1,1
59,81.82,4823.54,1,39.94,0,1
2,22.73,0.0,1,50.42,1,0
33,60.94,1976.64,3,40.63,0,1
12,80.51,981.69,0,52.01,0,1
13,74.21,1005.15,2,36.85,0,1
40,43.09,1741.21,2,33.67,0,1
37,117.69,4374.3,2,59.24,0,1
29,37.78,1111.98,3,72.32,0,1
68,45.47,3053.36,1,66.98,0,1
13,45.62,572.96,1,79.39,0,1
16,102.57,1626.06,4,47.51,2,1
9,71.7,684.92,3,50.87,1,1
53,49.27,2583.46,0,21.01,2,0
8,101.59,820.48,1,48.37,2,1
69,57.01,3937.51,1,68.41,1,0
17,43.66,774.36,6,16.87,0,1
24,52.32,1261.32,5,17.35,1,1
13,66.24,844.97,8,61.18,2,1
42,117.26,4932.42,4,60.41,1,1
45,27.33,1239.94,2,64.39,0,0
23,84.31,1935.99,2,70.65,2,1
17,45.18,789.43,4,49.41,0,1
55,98.06,5383.19,1,55.1,0,1
49,63.81,3116.56,0,67.01,0,1
14,104.58,1426.02,1,68.41,1,1
46,73.75,3365.17,3,30.26,0,1
11,107.27,1164.63,2,53.93,0,1
59,92.8,5465.04,2,46.51,2,1
56,86.34,4832.8,0,46.48,1,0
15,92.8,1411.1,3,33.65,2,1
53,90.58,4782.45,1,56.07,0,1
51,44.94,2308.22,3,61.01,2,0
61,104.79,6419.59,3,37.18,2,1
25,76.42,1953.13,0,39.78,1,0
46,39.94,1815.24,3,24.67,0,1
14,76.87,1073.66,3,71.21,2,1
54,82.63,4458.0,1,54.76,0,1
58,97.94,5646.98,3,71.44,1,1
66,47.5,3119.19,1,80.31,0,1
53,81.12,4315.58,2,39.91,0,1
45,70.44,3163.11,4,68.27,2,1
54,63.0,3383.55,2,77.08,0,1
38,28.07,1059.22,2,65.12,0,0
4,104.18,440.51,2,26.6,0,1
71,117.12,8312.22,4,27.99,0,1
21,65.45,1393.77,3,81.74,0,1
54,98.86,5358.57,1,47.58,0,1
25,25.91,623.32,3,43.92,0,1
31,96.91,3033.05,4,36.2,2,1
7,89.59,619.71,3,35.31,0,1
11,108.19,1212.62,1,56.45,0,1
26,49.2,1292.62,0,54.27,1,0
1,25.52,0.0,3,59.31,0,1
58,97.08,5603.21,2,33.78,2,1
25,43.02,1083.65,1,48.25,0,1
6,61.62,341.74,3,43.44,1,0
48,46.48,2208.59,2,34.59,1,0
52,34.6,1793.01,6,35.54,0,1
8,25.28,190.32,2,39.95,0,1
72,25.87,1883.31,0,68.61,1,0
19,46.31,873.24,1,55.33,0,1
10,99.45,1006.28,0,26.45,0,1
53,100.1,5318.89,4,73.37,2,1
51,41.56,2109.6,1,22.79,0,1
14,53.74,757.86,3,54.18,0,1
21,85.67,1788.84,2,48.99,1,1
3,95.26,274.32,1,64.91,0,1
29,86.06,2525.42,2,51.45,1,1
52,97.24,5059.69,2,32.1,0,1
4,110.5,471.45,6,57.23,1,1
12,112.53,1369.83,2,67.53,1,1
29,62.31,1807.16,2,50.01,0,1
61,80.82,4928.76,1,51.67,1,0
50,46.01,2319.7,3,62.13,0,1
40,20.6,794.51,2,14.81,0,0
28,96.11,2710.03,3,67.17,1,1
27,21.64,576.84,1,35.75,0,0
15,94.38,1409.46,1,62.26,2,1
62,46.46,2864.61,5,79.57,0,1
12,95.72,1103.22,1,59.82,2,1
50,116.96,5842.46,0,12.98,0,1
36,89.05,3209.12,0,101.83,2,0
14,70.13,975.92,4,59.36,1,1
14,111.69,1579.64,1,69.51,1,1
49,75.86,3694.1,1,53.7,2,0
71,81.95,5819.69,4,72.18,0,1
70,27.58,1923.85,5,52.33,1,0
56,50.33,2847.95,0,75.15,1,0
64,105.33,6731.22,2,66.8,1,1
43,85.66,3697.29,5,38.11,2,1
47,113.96,5368.8,5,71.52,1,1
15,39.58,607.52,0,73.03,0,0
48,71.1,3380.61,2,46.59,0,1
31,37.44,1154.79,4,41.24,0,1
68,79.38,5412.11,0,57.3,0,1
59,103.39,6080.24,0,69.37,0,1
45,58.85,2672.54,4,47.65,2,0
15,34.81,503.42,3,60.99,0,1
14,115.84,1608.43,3,18.82,0,1
46,43.93,2009.32,3,33.4,0,1
71,73.74,5244.68,3,68.88,0,1
22,47.37,1066.28,2,0.0,0,1
30,114.08,3404.59,5,23.67,1,1
57,77.11,4363.08,1,10.88,0,1
10,86.6,866.14,2,33.06,0,1
62,48.04,2972.8,1,39.67,0,1
19,31.3,612.38,2,70.22,2,0
5,28.38,125.03,2,35.77,0,1
55,79.31,4372.42,3,57.7,2,1
33,76.6,2540.87,3,43.41,0,1
20,85.07,1696.02,1,3.5,0,1
66,114.88,7568.4,3,66.85,1,1
65,41.1,2679.14,1,53.95,0,1
38,107.1,4036.32,2,44.3,1,1
9,107.64,979.97,1,60.01,2,1
49,109.18,5367.49,2,53.31,1,1
47,119.93,5634.3,2,0.0,1,1
69,96.48,6663.91,1,61.91,0,1
7,64.34,470.11,2,55.29,0,1
36,78.6,2835.56,2,40.16,0,1
9,66.59,611.28,1,29.2,2,0
45,53.43,2391.19,2,60.24,0,1
12,60.04,734.06,2,47.18,0,1
37,108.43,4001.31,4,65.56,0,1
69,105.68,7268.12,1,49.34,1,1
20,26.31,537.07,3,31.32,0,1
67,75.05,5037.71,1,82.11,0,1
66,68.19,4508.43,1,30.5,0,1
46,71.52,3323.71,1,23.67,1,0
30,79.98,2394.48,4,53.97,0,1
36,74.12,2668.09,4,52.36,1,1
1,39.1,37.48,4,33.24,1,1
70,109.78,7685.12,2,42.72,0,1
48,86.99,4156.19,2,22.38,2,1
9,48.01,446.92,0,79.34,0,1
52,52.37,2720.59,1,27.0,0,1
16,91.94,1463.67,3,63.44,0,1
32,93.44,2990.85,1,102.39,0,1
27,77.63,2109.62,2,79.15,0,1
35,98.6,3477.11,3,61.12,2,1
42,82.8,3466.87,2,50.95,1,1
12,52.2,651.57,2,51.69,2,0
69,84.83,5864.64,5,80.32,1,1
57,107.89,6152.2,2,69.79,0,1
55,79.17,4327.71,0,36.8,1,0
32,72.98,2329.22,0,60.28,0,1
62,44.89,2829.32,4,47.94,1,0
25,65.88,1640.59,1,27.55,0,1
50,67.87,3392.01,4,40.25,1,1
64,24.36,1596.89,3,46.69,1,0
61,54.19,3318.63,1,46.87,0,1
29,80.26,2346.63,1,50.98,2,0
5,80.15,386.72,4,35.45,0,1
33,84.19,2743.94,3,41.3,1,1
1,42.8,29.67,2,56.85,1,1
46,105.73,4885.02,3,31.74,0,1
44,44.65,1979.88,1,80.17,0,1
61,81.54,4989.09,1,52.07,1,0
29,46.95,1346.7,4,57.15,1,0
49,61.36,3036.87,4,70.41,2,1
72,64.1,4642.06,1,82.75,1,0
20,47.39,959.08,4,49.77,2,0
37,31.56,1170.15,2,49.45,0,1
6,35.66,209.88,5,73.01,0,1
41,45.11,1824.21,2,42.55,1,0
29,40.15,1140.69,3,46.04,1,0
48,95.75,4597.14,3,57.86,0,1
12,111.91,1360.46,3,46.11,0,1
63,86.98,5474.33,2,32.05,0,1
53,75.11,3991.27,4,59.78,0,1
35,56.12,1983.39,2,80.45,0,1
57,30.05,1729.62,3,29.7,0,1
5,96.22,472.61,5,35.62,1,1
8,33.1,223.84,2,65.73,0,1
11,63.11,705.23,3,58.57,1,0
59,78.18,4635.49,1,41.18,2,0
9,112.12,1005.3,0,28.59,0,1
63,53.72,3402.39,2,33.21,2,0
45,86.55,3894.45,0,26.65,1,0
12,117.16,1416.32,1,33.48,2,1
47,54.1,2559.32,2,43.53,1,0
13,27.6,393.77,3,62.88,2,0
21,112.65,2353.93,1,44.93,0,1
59,38.18,2249.86,1,60.38,0,0
7,79.11,538.12,5,81.75,0,1
23,92.35,2115.55,4,38.59,2,1
71,93.6,6643.07,4,24.27,0,1
46,77.83,3570.05,5,50.74,2,1
23,97.94,2227.49,1,62.31,1,1
10,87.12,850.57,1,76.59,0,1
23,94.2,2170.11,2,52.13,0,1
33,75.37,2474.16,1,58.28,1,0
25,44.54,1126.58,5,48.77,0,1
32,59.0,1866.55,2,56.54,1,0
67,93.88,6306.48,3,66.05,0,1
36,51.72,1861.69,0,30.97,0,1
67,92.92,6238.72,1,43.41,0,1
36,32.65,1177.09,3,61.94,1,0
52,42.9,2218.16,1,63.06,0,1
6,84.65,516.58,1,46.67,0,1
7,86.45,599.61,2,23.83,0,1
48,95.83,4571.11,6,43.76,0,1
41,21.85,896.01,0,87.06,1,0
17,97.9,1682.19,2,46.96,2,1
70,60.69,4242.85,3,60.31,1,0
30,69.91,2098.54,3,38.46,2,1
58,119.4,6896.83,4,23.16,0,1
62,86.55,5365.77,1,57.58,1,1
59,20.18,1198.11,2,73.52,1,0
62,112.77,6995.22,4,12.78,0,1
66,23.17,1526.2,3,32.28,0,1
51,32.56,1663.27,2,62.24,1,0
34,59.92,2040.68,1,62.39,0,1
63,77.26,4875.97,0,15.04,0,1
61,108.47,6602.93,1,45.17,0,1
56,92.24,5189.63,2,52.76,0,1
4,27.88,129.0,3,16.48,0,1
3,48.56,154.32,0,71.33,0,1
48,110.19,5302.64,0,44.91,2,1
46,105.98,4872.84,1,57.07,2,1
72,56.94,4073.49,1,47.84,0,1
7,83.95,631.01,3,31.69,2,1
60,103.25,6181.56,2,68.75,1,1
42,61.07,2563.11,2,67.37,1,0
69,90.07,6192.28,3,60.1,0,1
25,23.62,610.37,3,79.01,0,1
51,111.93,5719.0,3,55.88,1,1
2,49.85,127.1,4,55.06,0,1
60,107.67,6480.27,3,66.01,0,1
44,68.34,3033.72,7,39.57,1,1
6,27.47,224.07,1,91.33,0,1
17,69.35,1186.13,1,66.0,1,0
28,113.97,3167.5,1,45.05,0,1
49,27.3,1340.41,1,49.56,1,0
15,30.5,477.95,1,53.74,0,0
72,74.66,5390.92,2,55.32,1,0
25,64.87,1610.86,1,57.9,0,1
34,66.29,2286.85,2,42.74,1,0
56,52.28,2939.14,3,82.8,0,1
71,63.79,4549.4,2,27.83,0,1
7,51.09,312.49,0,55.38,0,1
5,47.9,241.79,6,54.49,0,1
44,48.44,2155.52,1,68.56,0,1
4,73.59,302.13,1,35.75,1,1
70,35.36,2441.91,2,33.15,0,1
56,46.51,2579.7,5,74.74,2,1
12,80.18,950.53,3,63.32,0,1
66,50.42,3335.09,1,36.64,1,0
72,55.89,4018.07,0,32.53,2,0
56,33.86,1893.52,2,32.13,0,1
39,80.97,3147.8,0,52.96,0,1
26,106.52,2774.75,2,52.29,0,1
57,30.99,1775.16,3,20.42,0,1
62,28.96,1789.66,2,72.33,1,0
25,45.59,1138.11,1,78.54,0,1
41,89.06,3653.49,1,5.26,0,1
7,111.97,764.24,5,60.7,0,1
48,72.05,3442.89,3,14.03,1,1
20,91.19,1857.77,3,13.03,1,1
39,87.25,3420.13,3,75.21,0,1
2,103.22,202.11,2,58.59,0,1
27,107.04,2892.5,0,24.93,1,1
29,100.87,2894.3,5,48.15,2,1
46,115.51,5270.39,0,64.35,0,1
32,21.77,674.83,2,37.69,0,0
48,101.58,4877.26,2,58.51,0,1
29,109.14,3180.39,1,34.94,0,1
68,112.54,7633.83,2,43.21,0,1
33,64.35,2152.62,3,46.17,2,1
29,40.05,1204.03,3,87.46,0,1
46,55.56,2601.98,3,37.36,1,0
24,104.54,2527.13,1,63.6,0,1
55,91.23,4985.73,2,61.8,0,1
50,99.92,4976.54,1,39.27,0,1
70,86.78,6069.34,1,83.45,0,1
15,34.01,527.13,5,30.88,0,1
37,107.19,3958.96,2,43.43,2,1
55,43.88,2390.92,1,17.62,2,0
19,39.71,748.0,4,71.12,0,1
23,113.7,2606.3,2,37.73,0,1
18,60.2,1054.46,2,18.09,2,0
53,35.13,1815.04,1,28.77,2,0
58,80.82,4668.21,1,91.48,2,0
8,108.12,838.58,2,69.97,1,1
35,118.94,4160.4,3,56.49,1,1
4,98.65,367.01,2,41.5,2,1
64,75.58,4828.77,2,32.41,1,1
72,28.06,2020.04,1,73.69,0,0
15,59.05,845.32,1,41.03,2,0
19,27.01,535.36,0,87.38,1,0
62,95.88,5943.53,1,28.2,2,1
1,47.99,39.86,1,51.56,0,1
23,72.19,1664.21,1,44.54,0,1
14,25.08,315.04,1,74.66,0,0
68,35.75,2405.61,2,0.0,0,1
53,110.63,5851.95,4,54.62,1,1
69,53.35,3653.91,1,72.79,2,0
14,82.08,1149.25,2,61.82,1,1
18,39.1,704.56,2,41.65,0,1
26,41.37,1075.83,3,22.67,0,1
2,72.67,170.03,0,24.57,0,1
6,54.22,338.05,2,85.43,1,0
7,52.23,385.48,2,25.48,0,1
5,72.5,327.88,0,59.07,0,1
23,82.9,1926.86,2,32.38,0,1
57,38.6,2170.71,2,26.08,0,1
59,43.28,2546.95,1,65.93,0,1
32,54.96,1749.37,4,81.62,2,0
38,21.88,844.3,3,68.4,0,1
22,22.64,489.5,1,53.7,0,0
11,103.89,1114.06,1,77.86,0,1
46,56.88,2641.01,1,84.41,2,0
55,35.69,1965.99,1,62.42,0,1
12,108.06,1288.28,3,53.39,2,1
36,28.24,1012.44,1,52.19,0,0
36,22.46,778.94,1,52.31,0,0
2,81.38,168.35,0,74.25,0,1
8,61.0,474.8,1,27.69,1,0
16,93.74,1493.52,1,59.29,0,1
29,101.5,2949.85,0,27.33,0,1
29,24.35,731.46,0,39.4,1,0
69,52.11,3617.7,1,52.16,1,0
29,118.26,3420.6,3,58.83,0,1
49,45.81,2219.28,1,53.33,0,1
12,77.69,934.15,2,54.22,2,0
60,57.24,3435.08,5,62.54,0,1
14,67.05,943.6,5,84.21,1,1
16,76.41,1172.36,0,64.61,0,1
69,47.37,3298.86,1,60.33,1,0
61,32.68,2015.65,2,48.02,0,1
42,25.46,1085.26,1,49.29,0,0
11,22.91,235.55,0,48.32,0,0
36,106.19,3811.68,1,58.94,2,1
50,98.3,4907.0,7,46.55,2,1
71,61.11,4361.75,4,68.53,0,1
6,54.43,299.67,3,74.53,0,1
2,110.5,279.41,4,55.76,2,1
27,119.98,3255.47,2,70.01,0,1
55,84.95,4674.14,3,13.28,0,1
56,81.28,4543.88,2,49.23,0,1
8,48.02,357.23,1,71.45,1,0
35,46.96,1634.01,0,107.38,1,0
32,24.96,790.73,0,54.24,0,0
9,99.05,911.74,3,35.61,1,1
21,81.87,1728.53,2,32.02,0,1
47,116.46,5478.84,2,71.87,0,1
52,115.44,5983.9,4,56.73,2,1
14,66.31,932.3,4,52.04,1,1
5,44.39,211.47,1,83.26,0,1
53,97.01,5119.25,0,39.21,1,0
61,61.6,3769.1,3,46.17,1,0
57,72.32,4112.67,1,57.65,2,0
31,36.09,1132.6,0,62.34,0,0
53,34.88,1875.53,1,48.49,1,0
2,90.05,151.71,2,63.52,0,1
1,77.21,115.8,3,30.18,1,1
69,52.14,3586.2,4,45.23,0,1
65,88.71,5737.19,1,57.05,2,0
37,98.06,3637.37,3,83.33,0,1
12,21.73,213.81,1,43.51,1,0
49,59.52,2898.69,5,51.86,2,1
10,60.69,606.02,0,52.64,0,1
61,61.9,3737.93,6,60.53,0,1
51,30.86,1565.54,2,70.7,1,0
41,108.47,4470.91,2,43.59,2,1
8,33.51,289.59,1,26.47,1,0
54,105.35,5688.38,1,54.31,0,1
67,96.24,6463.82,1,53.04,1,1
37,24.4,912.35,1,44.79,0,0
