Marketing_Spend,Seasonality_Index,Product_Price,Promotion_Discount,Competitor_Price,Weekly_Sales
4389.02,1.03,27.96,0.2,16.3,656
7723.59,0.85,48.34,0.11,53.81,739
6085.1,1.22,49.16,0.22,51.11,685
7290.06,1.45,13.85,0.33,18.2,825
6363.65,0.51,49.14,0.47,45.91,767
8028.46,1.07,60.73,0.24,60.37,788
6705.38,1.02,68.42,0.09,68.17,673
7099.67,0.9,18.53,0.2,14.16,882
3029.48,1.21,90.27,0.21,102.47,459
8612.82,1.34,36.22,0.03,36.79,955
2398.36,0.7,14.98,0.3,24.11,561
4058.35,0.96,88.41,0.1,94.38,574
9004.65,0.59,83.94,0.1,83.68,736
1977.27,1.27,85.71,0.19,89.5,450
8800.11,1.46,10.49,0.31,6.17,973
5278.29,1.46,33.86,0.25,31.63,730
2652.28,0.56,45.67,0.44,39.0,505
7634.74,1.48,29.67,0.25,28.03,807
3554.94,0.97,80.37,0.43,79.16,514
7101.18,1.12,25.32,0.32,32.0,763
8118.06,0.97,69.1,0.47,75.64,705
6123.96,1.27,29.95,0.12,36.28,696
8073.99,0.94,46.14,0.36,46.22,813
9415.42,0.7,79.61,0.3,80.17,800
5953.62,1.5,24.48,0.4,19.71,925
2371.32,1.4,91.32,0.27,93.55,471
7386.42,0.52,70.53,0.46,64.39,769
4690.66,1.01,95.73,0.41,89.68,581
5781.73,1.34,69.95,0.37,66.87,710
6641.34,0.67,51.0,0.49,46.58,756
7457.43,1.43,61.61,0.28,65.36,682
6758.13,0.96,23.77,0.22,20.06,869
3095.83,0.84,60.69,0.08,63.02,578
7733.49,1.39,83.24,0.48,78.67,796
8266.08,1.02,83.23,0.37,83.12,870
1339.06,0.66,74.58,0.02,70.24,359
3773.29,0.71,37.18,0.27,30.58,633
9800.19,1.29,70.46,0.5,77.2,885
2599.54,0.62,78.41,0.3,81.99,468
2645.38,1.41,60.14,0.34,56.29,638
6321.92,1.39,42.83,0.37,40.22,838
4043.46,0.68,18.23,0.1,13.7,580
6914.09,1.31,33.08,0.29,41.14,753
3363.81,0.68,53.34,0.15,55.3,632
4834.01,0.69,94.37,0.49,83.66,563
9985.89,0.52,40.4,0.37,35.18,887
4360.97,0.52,54.69,0.22,44.74,689
1775.49,1.32,97.96,0.17,92.81,454
7681.93,1.06,59.12,0.06,54.19,754
6297.19,1.03,56.16,0.23,59.86,679
5001.21,1.16,38.24,0.29,38.35,695
9178.49,1.44,32.94,0.17,27.54,988
2319.65,1.13,12.99,0.13,13.56,550
5407.6,0.96,45.09,0.21,46.86,604
2726.07,1.02,69.28,0.48,69.53,525
1751.45,1.15,68.92,0.18,62.84,549
4981.18,0.86,74.14,0.08,60.12,719
9526.12,0.93,45.46,0.13,46.14,853
7498.6,0.6,81.49,0.35,82.15,715
3110.6,0.94,87.41,0.22,88.21,544
5163.61,1.49,47.49,0.2,47.49,704
8177.07,0.75,87.55,0.21,82.4,838
2758.72,0.94,63.76,0.4,73.12,554
2833.27,1.24,45.41,0.11,39.42,545
2629.27,0.73,84.47,0.39,79.45,414
6466.99,1.46,29.92,0.36,25.86,825
1260.56,1.25,96.61,0.33,93.9,508
6288.59,1.31,55.24,0.08,54.74,717
8428.33,1.01,58.03,0.28,56.33,924
8043.87,0.77,66.61,0.25,72.59,738
7001.48,1.36,16.43,0.27,12.67,791
2975.43,1.15,20.7,0.12,16.2,654
8347.75,1.44,54.37,0.18,45.15,783
9617.19,0.64,15.58,0.18,16.6,953
2654.04,1.02,41.95,0.23,43.55,636
9192.95,0.98,12.58,0.06,2.16,980
8676.9,0.8,62.3,0.19,68.74,812
9813.52,0.94,43.14,0.44,51.66,869
3873.48,0.59,60.66,0.16,62.43,578
9406.64,1.29,38.07,0.2,32.68,911
2615.66,0.98,76.94,0.42,80.13,494
2576.59,0.52,56.03,0.16,55.43,567
1962.9,0.87,37.11,0.18,29.75,479
4849.95,1.17,67.04,0.05,65.43,681
1109.64,1.07,67.68,0.36,64.11,493
4432.1,1.13,53.45,0.49,50.02,640
6633.34,0.73,62.5,0.37,63.39,713
1704.35,1.24,35.98,0.17,35.78,504
8366.27,1.18,80.16,0.49,73.86,789
3634.48,1.04,35.67,0.29,36.24,679
1418.1,1.45,17.24,0.43,25.52,442
4371.51,1.46,17.18,0.26,18.73,689
2245.93,0.74,36.91,0.0,35.98,452
8157.52,1.15,85.55,0.32,85.12,735
4006.07,0.9,81.38,0.42,87.9,492
2053.14,0.9,78.21,0.16,75.37,427
5082.94,1.05,76.29,0.14,73.93,745
5067.79,0.5,94.23,0.04,94.66,527
3480.49,0.85,80.75,0.16,82.28,534
3942.97,1.19,92.89,0.34,93.89,573
7919.55,1.38,45.86,0.25,48.59,770
6748.52,1.05,95.86,0.19,92.71,756
2931.92,0.79,30.31,0.23,36.25,545
9533.66,1.04,51.08,0.46,46.0,887
3742.52,0.66,67.29,0.09,67.31,560
5800.95,0.63,80.85,0.29,73.89,687
6140.09,1.18,72.41,0.2,67.19,706
2923.0,0.6,37.04,0.45,42.9,624
3621.03,1.28,78.42,0.11,76.45,628
5326.24,0.94,29.63,0.39,26.58,611
3306.89,1.38,79.18,0.28,77.38,575
3750.66,0.76,73.38,0.31,77.13,629
6518.35,0.83,64.88,0.5,64.95,730
7603.79,1.43,35.5,0.45,32.21,840
8208.83,0.51,32.38,0.47,29.73,794
2095.48,0.94,73.71,0.49,76.31,383
7632.98,1.07,75.58,0.41,78.12,661
9427.29,1.13,21.7,0.33,24.07,928
6226.6,0.99,68.32,0.37,64.14,653
6442.12,1.14,90.21,0.13,85.44,649
9597.91,0.95,69.33,0.48,81.62,840
8824.89,0.96,21.38,0.13,17.08,910
6019.02,1.11,71.61,0.39,69.99,678
7892.65,0.72,33.21,0.37,27.61,843
2628.09,1.25,78.2,0.27,86.28,562
4718.02,1.26,25.01,0.02,22.74,710
7438.68,0.77,72.08,0.12,65.21,757
3597.24,0.53,31.47,0.28,40.32,617
5085.08,0.98,32.67,0.45,34.03,726
2554.55,1.05,50.39,0.35,38.82,558
9080.23,1.39,52.55,0.23,49.01,969
9061.02,0.95,95.94,0.31,94.65,740
5305.23,0.68,36.0,0.12,42.98,697
2728.05,1.0,72.61,0.39,74.74,448
7112.9,1.47,76.91,0.47,73.88,711
2921.81,1.28,12.05,0.04,15.72,629
3057.35,1.29,48.7,0.48,51.86,530
9748.42,1.47,91.96,0.37,86.84,804
1895.87,0.88,30.48,0.11,32.58,644
4413.18,1.4,61.68,0.45,67.19,644
5993.87,0.58,72.32,0.03,73.18,614
1970.11,0.82,14.31,0.31,8.45,612
1350.49,1.28,82.9,0.21,81.38,430
5881.04,0.73,45.79,0.14,45.06,646
2031.03,1.08,73.8,0.49,77.18,544
3260.52,1.05,87.41,0.47,87.69,462
5475.46,1.24,82.1,0.35,85.08,580
4127.48,0.62,51.32,0.06,44.31,564
7395.0,1.19,32.22,0.18,32.88,917
9662.09,1.12,57.73,0.01,53.2,939
7778.73,0.92,47.37,0.32,45.83,857
9999.93,0.6,95.81,0.22,90.48,833
4500.21,0.61,72.18,0.33,79.27,599
3747.15,1.43,20.87,0.23,20.55,668
2913.27,0.56,19.71,0.49,15.7,673
8963.9,0.99,14.3,0.42,15.39,1039
4509.42,0.69,47.07,0.32,40.6,638
7398.48,0.86,89.95,0.27,81.57,768
7072.99,1.49,60.1,0.17,69.21,840
1513.67,0.82,10.44,0.23,5.25,549
8916.82,0.93,81.61,0.12,80.75,816
5378.82,1.34,43.75,0.44,47.58,601
3011.93,0.69,62.63,0.37,53.71,572
9811.78,0.83,95.96,0.37,100.57,801
7778.41,1.23,53.94,0.31,51.47,819
6550.6,1.04,50.63,0.08,48.81,766
9895.39,1.35,94.1,0.19,99.85,729
7809.28,0.65,33.87,0.08,26.6,779
2090.3,0.99,58.79,0.49,65.74,429
9920.32,1.48,36.14,0.4,34.02,967
6378.41,0.97,36.67,0.07,25.51,798
3694.92,0.75,31.42,0.14,39.94,597
8357.69,1.44,48.9,0.16,49.75,914
1431.28,1.46,35.06,0.24,36.31,552
6889.3,1.33,12.3,0.13,15.86,832
2433.46,0.74,96.65,0.37,103.18,427
1787.88,0.63,94.64,0.24,92.31,432
4185.86,0.62,81.94,0.44,87.16,506
4207.27,0.85,87.98,0.05,90.7,469
6404.74,1.45,71.62,0.5,77.6,706
6088.91,0.94,39.27,0.31,36.27,777
7191.53,1.47,26.76,0.03,26.29,815
2566.97,0.83,87.5,0.1,86.71,541
8837.77,0.7,73.29,0.32,77.73,816
8728.06,0.6,67.25,0.2,70.27,772
2946.45,1.18,64.21,0.06,61.19,380
5262.17,0.92,64.0,0.35,58.01,710
5392.14,1.28,51.59,0.41,54.79,662
9291.14,1.15,36.37,0.03,34.62,819
9150.57,0.91,50.28,0.35,58.05,835
1607.21,1.21,45.97,0.36,48.85,503
9622.27,1.04,70.41,0.47,73.79,855
1617.06,0.63,58.1,0.45,57.13,489
5946.15,1.22,80.48,0.36,88.03,630
3804.34,0.53,99.12,0.42,100.61,446
4514.17,0.97,21.81,0.09,20.14,663
6640.45,1.05,87.72,0.37,91.65,684
6254.34,1.34,77.56,0.42,64.67,674
2507.4,1.0,64.91,0.48,64.83,409
9728.04,1.05,70.17,0.01,70.29,839
1258.25,0.99,28.51,0.38,21.33,552
4090.4,1.08,76.65,0.3,75.05,496
8212.41,1.17,91.68,0.44,87.18,735
8658.43,0.65,78.44,0.11,74.14,806
8175.61,1.29,15.88,0.23,11.76,944
4352.49,0.9,42.55,0.4,40.18,650
7060.6,0.68,33.32,0.47,35.86,757
7878.7,1.23,41.37,0.24,39.99,825
6201.58,1.23,44.62,0.19,38.47,779
7111.16,1.01,55.69,0.04,60.87,817
5982.63,0.81,37.92,0.15,29.75,782
1494.55,1.14,29.48,0.43,31.75,477
3459.57,1.09,52.13,0.41,56.11,555
7323.86,1.14,72.71,0.34,69.39,773
3173.81,1.25,63.58,0.38,63.33,648
5099.19,1.1,39.69,0.11,29.74,723
5811.52,0.69,92.42,0.29,86.2,609
7038.74,0.54,43.97,0.38,51.85,687
3332.3,0.6,19.83,0.08,31.52,633
6356.94,1.2,16.95,0.17,17.41,766
6368.59,1.35,77.63,0.24,85.46,672
8605.22,0.5,58.72,0.32,57.82,860
5968.43,0.88,57.39,0.01,64.46,688
3655.69,1.16,79.34,0.13,82.16,495
5704.33,1.39,35.08,0.45,29.94,864
1965.49,0.55,15.86,0.16,17.57,550
6469.74,1.16,73.59,0.39,68.83,741
9245.18,0.94,20.64,0.16,30.93,830
5768.29,0.59,49.71,0.19,62.53,736
3629.51,1.3,28.43,0.24,25.27,654
4649.73,1.21,74.72,0.04,85.91,611
9116.72,0.65,53.63,0.21,54.43,765
8317.6,1.3,94.82,0.06,91.18,811
8228.58,1.42,53.71,0.39,45.44,919
6076.72,0.69,51.89,0.32,55.44,664
4567.72,1.08,47.0,0.05,45.26,572
2191.91,0.7,24.48,0.24,21.32,596
9780.53,0.9,72.52,0.27,72.66,879
2611.93,0.57,36.69,0.18,33.07,597
3269.07,1.3,21.61,0.4,21.42,685
7878.35,0.51,30.61,0.45,23.96,810
4156.76,1.29,24.32,0.42,31.67,596
6254.82,0.56,74.63,0.26,80.76,643
7854.77,1.12,98.06,0.45,95.79,743
6005.09,1.12,70.96,0.29,59.18,703
5416.47,1.05,15.6,0.25,19.43,786
1456.32,0.62,14.34,0.35,14.84,527
5388.91,1.49,19.14,0.39,15.87,775
5095.24,1.37,28.37,0.29,26.01,689
8924.61,0.86,18.68,0.34,17.02,834
5026.54,1.0,86.61,0.1,81.33,659
6669.49,0.99,95.65,0.06,98.63,610
7963.6,0.91,49.86,0.01,49.15,835
5209.43,1.31,19.59,0.04,27.7,666
3347.7,1.05,57.4,0.41,68.53,542
9045.58,0.83,74.82,0.39,74.66,754
9059.66,1.38,46.83,0.36,48.45,870
9098.52,1.2,51.48,0.08,40.91,933
3454.98,1.41,48.75,0.31,54.58,621
3839.13,1.27,60.72,0.03,55.49,587
9269.17,0.52,59.57,0.03,56.35,867
2132.05,1.47,81.47,0.47,82.46,407
6902.93,1.16,70.67,0.27,67.33,716
3630.86,0.74,81.58,0.17,85.76,575
7491.76,0.9,81.85,0.1,79.62,745
8502.98,1.14,33.27,0.23,26.02,850
4673.04,0.57,44.71,0.27,49.87,657
2360.42,0.95,75.65,0.15,79.3,471
7590.12,1.19,21.06,0.44,17.04,858
1501.55,0.58,41.54,0.48,33.33,541
1134.93,0.62,61.83,0.49,62.88,454
8894.71,1.28,45.88,0.41,42.76,765
8351.27,1.12,82.71,0.24,80.98,779
6237.6,1.21,97.15,0.01,102.76,643
6988.37,1.18,62.03,0.47,57.21,737
9573.43,1.06,79.65,0.2,77.26,819
1564.9,0.54,24.81,0.0,23.51,609
2949.34,0.93,84.24,0.29,92.41,420
7562.82,0.83,11.02,0.28,8.7,902
3376.32,1.4,97.6,0.37,92.31,487
2865.36,0.98,11.49,0.18,-0.73,599
4979.83,1.26,80.91,0.03,84.06,577
7513.28,0.77,21.38,0.04,27.67,752
2894.7,1.23,53.42,0.32,52.83,581
4865.91,0.8,42.89,0.42,48.95,648
5669.35,0.67,98.43,0.36,102.19,620
2550.02,1.37,48.45,0.28,59.53,511
5291.09,1.1,19.56,0.29,18.64,732
8792.89,0.96,63.61,0.46,71.75,830
7714.59,1.23,77.72,0.17,83.22,794
5531.03,1.46,30.1,0.05,28.02,772
2127.54,1.33,12.28,0.39,8.43,535
1210.21,0.51,56.82,0.19,52.71,462
1605.18,1.06,52.5,0.46,49.12,548
7751.95,0.54,10.57,0.04,15.02,863
7339.35,0.97,23.55,0.29,27.16,820
7714.58,1.01,62.69,0.05,67.48,805
3764.9,0.67,46.74,0.31,44.89,593
1809.33,1.36,23.65,0.41,23.36,530
7428.99,0.8,61.61,0.43,59.48,779
9302.19,0.7,98.06,0.45,99.01,759
5069.72,0.72,28.81,0.26,27.21,667
7878.83,0.61,82.46,0.34,83.95,684
7552.66,1.09,60.11,0.47,65.63,847
8683.22,1.33,77.19,0.12,66.55,859
1255.42,1.18,13.1,0.2,15.77,504
9597.74,0.8,88.49,0.37,88.27,806
8788.21,0.94,96.16,0.07,98.84,777
8888.32,0.84,89.45,0.31,92.99,758
9967.18,1.41,48.2,0.33,49.65,943
6755.29,0.85,62.73,0.33,64.6,750
1735.06,0.88,41.15,0.13,36.56,561
8405.17,0.66,31.39,0.18,32.29,792
2213.88,1.14,33.29,0.14,29.49,562
7641.04,0.95,19.53,0.46,16.14,895
4816.22,1.1,23.46,0.06,25.33,713
1059.52,1.21,86.11,0.04,84.31,464
4922.01,1.43,15.96,0.0,17.52,701
8169.98,1.13,47.58,0.42,54.46,777
1786.59,0.88,18.31,0.03,16.22,524
1019.91,1.48,66.8,0.07,67.34,491
5074.86,1.25,42.79,0.23,40.47,692
1013.47,1.08,88.05,0.1,92.84,308
9412.65,0.97,21.82,0.42,24.87,950
8423.76,0.53,18.11,0.36,14.61,943
6671.06,1.29,39.59,0.31,41.88,764
1155.86,1.16,18.74,0.48,11.51,512
6128.4,0.9,45.01,0.17,51.31,652
7039.78,0.64,75.42,0.26,74.42,750
6287.01,1.46,44.44,0.4,52.58,685
9522.02,0.68,41.58,0.34,47.61,955
8482.09,0.52,57.6,0.1,45.64,833
4285.83,1.28,84.55,0.28,82.91,536
7253.19,0.84,97.56,0.07,95.96,748
5150.32,0.79,12.72,0.43,21.0,752
9355.13,1.05,41.19,0.03,27.22,1001
6563.14,0.6,25.06,0.06,28.83,831
6238.63,1.38,37.05,0.14,32.44,748
5506.28,0.92,78.15,0.46,78.8,558
4399.65,1.12,97.98,0.17,94.65,539
2332.53,0.59,45.99,0.38,48.55,540
3465.38,1.0,14.18,0.02,3.54,704
3992.51,1.27,77.64,0.42,84.74,586
2386.16,0.55,79.05,0.23,79.73,407
8314.42,1.43,92.16,0.16,93.04,748
1019.96,1.05,11.3,0.36,10.28,563
9241.94,0.69,90.22,0.1,94.38,806
2154.55,0.93,53.95,0.04,54.13,552
1458.72,1.09,59.48,0.17,55.54,326
9956.68,0.56,15.72,0.02,8.29,1016
9998.16,1.21,35.29,0.33,34.28,957
2725.82,0.74,53.35,0.0,60.11,498
2204.17,1.17,97.85,0.35,106.18,440
2779.97,0.69,60.9,0.42,63.9,487
5601.91,1.1,98.83,0.47,107.94,611
3890.66,0.97,90.3,0.43,97.37,556
4027.3,1.31,94.01,0.08,92.47,482
8286.13,1.19,62.39,0.1,72.8,691
9011.75,1.36,53.01,0.28,44.77,928
9728.48,0.83,92.67,0.23,86.5,835
5632.65,0.63,55.56,0.04,50.99,735
3215.23,0.6,12.37,0.06,11.42,698
5994.26,1.46,93.19,0.01,89.55,647
8839.46,1.49,20.85,0.3,25.32,995
1278.21,0.5,95.98,0.16,91.62,367
9201.19,0.99,19.66,0.18,25.94,921
3038.93,0.71,36.82,0.48,27.75,585
3794.54,1.11,45.91,0.2,53.47,616
4276.48,0.66,10.31,0.4,11.12,776
9223.85,0.75,46.55,0.25,56.69,895
2583.97,1.06,80.71,0.38,78.47,489
3007.1,1.09,73.84,0.42,68.48,595
7579.92,1.28,64.73,0.11,69.4,751
9412.19,0.73,11.85,0.18,1.8,1068
1942.61,1.38,81.79,0.2,89.0,458
5700.24,0.81,31.31,0.22,30.8,771
9230.15,0.91,46.35,0.28,46.33,875
8974.81,1.37,25.14,0.32,22.58,904
9536.12,1.09,75.42,0.3,74.33,841
9118.94,0.58,52.04,0.02,46.54,954
3832.33,1.47,72.44,0.36,70.18,559
2872.1,0.86,77.07,0.14,81.31,592
9113.27,1.18,98.44,0.16,95.82,745
7407.59,1.4,29.99,0.3,31.78,864
4406.7,0.85,11.69,0.12,10.93,712
7416.42,1.41,60.7,0.18,57.53,893
3764.72,1.06,36.32,0.43,34.8,673
6232.1,0.5,73.9,0.27,76.58,631
3100.0,0.57,90.25,0.07,91.08,475
6055.67,1.07,71.82,0.13,69.61,663
9308.45,1.35,97.27,0.49,91.15,805
7942.95,0.81,70.18,0.24,66.95,778
6904.59,1.06,36.78,0.08,31.77,771
3214.12,0.9,36.56,0.06,36.95,614
1570.31,0.64,22.77,0.08,20.41,524
7395.13,1.07,60.5,0.11,56.14,743
6184.88,1.16,83.27,0.22,83.49,649
2913.44,1.4,94.85,0.25,100.23,556
9412.85,1.15,38.66,0.28,34.89,843
5968.17,1.44,87.03,0.04,93.02,590
6146.73,1.41,86.04,0.18,90.97,552
3688.84,1.43,34.97,0.34,32.85,566
8914.46,0.85,26.68,0.28,34.41,934
9022.52,0.58,45.86,0.33,37.9,937
7436.32,1.45,24.68,0.4,25.91,836
1893.47,1.08,26.63,0.08,22.23,636
1759.47,0.7,23.74,0.41,21.3,537
5224.42,0.69,17.54,0.47,18.12,703
2278.98,1.06,99.94,0.12,101.13,372
3987.28,1.32,58.97,0.13,46.66,663
2542.09,0.65,26.57,0.33,36.95,514
3791.04,0.57,21.15,0.18,10.39,668
9486.22,1.16,30.23,0.29,31.05,912
7780.28,1.01,45.37,0.24,54.63,790
2244.75,1.18,18.82,0.41,19.51,557
7020.24,1.08,65.5,0.11,58.3,770
1274.56,1.26,97.75,0.39,91.13,467
9852.62,1.34,54.05,0.13,56.19,925
5785.26,0.96,53.0,0.06,57.09,656
5548.72,1.13,17.58,0.08,20.18,693
3163.02,1.2,99.85,0.43,98.35,384
5120.5,0.79,13.95,0.24,12.13,671
5736.17,1.35,40.6,0.49,41.82,764
6923.78,0.68,47.05,0.09,45.33,788
1413.21,1.3,56.86,0.19,56.71,497
4079.58,0.56,36.0,0.44,38.31,680
4482.97,0.6,40.04,0.23,40.58,629
2342.35,1.25,81.1,0.12,77.84,474
3158.07,1.15,54.33,0.27,54.03,615
3130.05,0.55,79.8,0.28,75.42,442
8293.38,1.33,74.56,0.31,80.17,750
7185.0,0.71,55.64,0.35,50.08,748
9304.74,1.31,75.92,0.29,76.14,964
3789.05,1.05,88.06,0.06,77.51,543
8934.95,0.52,23.1,0.17,24.99,922
8774.22,0.74,43.0,0.32,46.74,820
5031.63,1.34,10.59,0.3,5.43,809
6667.55,0.62,81.62,0.2,76.74,708
6381.58,1.43,31.66,0.14,36.77,807
3770.45,0.97,65.24,0.1,64.57,683
3358.64,0.6,47.12,0.19,43.98,636
2520.63,0.52,72.36,0.25,73.8,475
8538.99,1.46,43.34,0.4,39.81,874
5801.76,0.66,32.58,0.2,28.26,827
4045.29,1.3,15.94,0.1,14.73,696
5589.93,1.21,56.74,0.03,55.37,634
1725.31,0.89,54.9,0.11,47.61,495
1953.85,1.41,44.58,0.43,43.12,511
7834.17,1.07,30.47,0.12,28.62,946
9111.2,0.6,33.95,0.21,27.79,868
3882.42,0.72,70.43,0.46,78.49,605
4682.56,1.2,41.12,0.22,41.45,622
4363.53,0.85,12.67,0.37,-1.03,732
5311.39,1.41,10.68,0.17,8.92,779
4725.84,1.11,63.41,0.44,72.66,642
4476.14,1.37,56.83,0.19,60.45,610
6939.52,1.12,57.79,0.34,53.8,721
3449.01,1.09,63.73,0.01,60.92,575
9483.71,0.78,97.95,0.43,100.4,863
3776.29,0.73,36.49,0.29,27.99,676
2931.22,0.54,83.33,0.29,83.42,499
9747.16,0.6,15.81,0.37,17.81,915
3059.25,1.31,93.53,0.01,95.72,458
5830.09,1.25,65.77,0.39,66.32,686
3960.27,0.55,38.17,0.06,43.3,673
1697.28,0.74,33.42,0.32,28.86,560
9576.21,1.26,11.01,0.36,12.35,1010
4368.37,0.57,26.97,0.24,28.35,637
6803.37,0.79,31.44,0.1,32.19,862
8760.27,0.73,39.22,0.32,40.42,818
5976.86,1.27,34.69,0.39,53.1,778
7415.69,0.98,63.39,0.03,58.11,780
8061.46,1.28,12.89,0.13,12.07,1014
4433.9,0.77,91.68,0.48,85.86,627
6658.99,1.2,25.31,0.22,24.06,834
2853.63,1.01,34.89,0.31,46.1,535
1498.03,1.36,86.75,0.24,87.18,339
9880.53,1.47,19.85,0.01,8.86,981
1833.44,0.52,74.49,0.47,76.45,429
4858.5,0.52,42.62,0.05,41.48,599
1606.65,1.4,52.99,0.11,56.83,460
9304.3,0.75,25.07,0.23,14.93,911
1982.72,1.26,11.22,0.08,10.74,615
8078.57,0.59,94.98,0.19,99.14,819
7441.73,0.9,82.85,0.38,76.93,674
1405.38,1.06,16.91,0.42,14.87,600
7491.42,0.51,43.2,0.3,42.91,821
9723.79,0.52,42.0,0.45,43.57,953
5689.06,0.94,47.32,0.42,41.69,748
3605.52,1.26,63.8,0.02,69.26,531
5904.75,0.6,92.53,0.1,92.18,536
2089.08,0.62,70.68,0.49,65.34,509
9603.66,1.09,10.71,0.01,9.77,1003
4287.98,0.97,38.11,0.11,41.64,647
5113.02,1.43,96.03,0.28,91.95,630
4612.55,1.0,60.52,0.26,70.11,595
1250.68,1.44,25.72,0.01,29.84,400
1309.18,1.21,23.85,0.33,36.61,545
6061.34,1.3,33.22,0.3,31.78,833
5520.92,0.88,45.19,0.42,50.52,667
9878.46,1.23,98.17,0.08,93.25,863
3369.12,1.49,42.0,0.47,41.32,625
4316.3,0.97,47.75,0.29,56.21,551
9890.76,1.11,62.86,0.32,68.22,868
1430.94,1.05,71.6,0.12,72.39,378
6783.72,1.17,51.28,0.28,50.21,673
1914.81,0.81,31.7,0.15,41.88,505
9517.59,0.86,41.88,0.45,43.02,845
3592.79,0.83,37.1,0.45,39.22,661
8326.88,1.31,12.48,0.03,10.85,907
9201.31,1.36,44.04,0.48,45.77,974
8623.14,1.22,75.7,0.22,74.38,735
6012.12,0.94,60.47,0.0,53.73,798
9760.75,1.27,38.54,0.23,41.18,1020
7089.45,1.38,20.59,0.49,17.77,895
8075.32,0.9,11.91,0.08,15.37,976
3197.09,1.32,13.71,0.03,8.69,538
4765.36,1.34,75.32,0.29,78.52,569
6383.68,0.58,30.36,0.07,35.21,745
2312.31,1.23,78.8,0.06,84.22,359
9691.56,1.22,99.56,0.32,105.68,747
1987.37,1.28,56.99,0.07,66.45,448
7595.74,0.78,56.17,0.01,53.02,796
1522.16,1.49,88.04,0.38,77.86,493
1923.76,0.93,43.31,0.42,39.1,548
6610.0,1.15,16.83,0.15,18.01,812
5072.34,1.06,81.35,0.2,77.97,551
1032.8,1.39,34.57,0.25,33.83,495
4542.99,1.01,68.39,0.2,65.98,644
3250.81,1.16,82.27,0.44,81.63,539
8844.26,0.62,68.37,0.03,69.62,701
7372.79,1.18,84.48,0.36,91.14,722
7637.5,0.54,95.03,0.36,97.41,661
9558.54,1.48,11.01,0.07,11.98,970
7388.74,1.28,70.15,0.41,78.16,757
2445.14,0.98,78.74,0.32,72.03,525
9435.81,1.31,45.3,0.19,42.73,818
2017.97,0.62,31.54,0.0,34.52,605
2733.47,1.36,36.29,0.0,31.58,667
3566.3,0.52,34.83,0.2,39.84,582
2575.91,1.42,47.91,0.27,40.59,575
1164.89,0.71,77.61,0.34,73.27,435
5132.4,1.5,36.11,0.08,35.81,566
7191.71,1.15,89.02,0.06,84.12,681
4791.05,0.97,14.55,0.1,21.11,720
3112.98,1.49,44.79,0.05,48.16,634
8946.13,1.31,84.09,0.27,80.57,758
4494.71,1.18,66.48,0.47,57.95,645
8549.94,1.37,11.59,0.31,16.11,951
2606.49,1.42,48.9,0.16,47.41,543
4000.43,1.38,68.0,0.35,74.4,519
8231.59,0.55,88.99,0.09,83.24,772
1274.02,1.09,42.49,0.39,33.04,481
9284.41,1.34,79.29,0.4,68.32,906
4569.01,1.0,11.1,0.38,14.19,704
9801.84,0.52,96.38,0.48,98.24,818
7312.24,1.44,59.43,0.19,56.86,815
9544.53,1.41,96.78,0.02,95.52,712
1595.89,0.91,65.47,0.2,73.07,455
7498.13,1.14,46.67,0.19,45.85,831
8879.16,0.84,85.57,0.24,88.93,821
9888.08,1.39,31.11,0.23,34.98,1047
1300.64,0.83,49.77,0.13,53.97,622
1748.29,0.77,71.31,0.15,74.73,399
7585.16,1.41,55.81,0.27,49.16,800
1350.33,1.03,55.47,0.3,55.91,484
1102.32,1.12,12.3,0.42,7.67,533
5905.64,1.06,59.37,0.48,53.98,757
5765.18,1.11,51.83,0.08,51.9,772
6521.51,0.77,26.22,0.41,24.67,861
1126.75,1.03,28.72,0.5,20.3,521
5529.67,0.84,74.04,0.33,73.79,589
3580.15,1.15,36.03,0.38,37.47,656
7804.54,1.15,91.42,0.23,94.06,783
4133.85,0.89,39.95,0.42,42.93,576
4209.36,0.94,21.83,0.23,25.35,697
6888.1,0.86,23.18,0.4,20.11,908
6945.99,0.86,66.11,0.09,65.45,730
1524.71,1.3,15.54,0.4,16.83,561
6634.04,0.81,65.28,0.12,66.99,689
6920.67,1.49,51.16,0.29,54.07,762
5117.71,0.74,61.41,0.19,63.11,653
8450.79,0.87,75.17,0.25,71.91,765
1081.9,0.53,90.8,0.03,95.52,333
9715.37,0.98,20.8,0.06,22.43,968
4384.22,1.44,60.42,0.31,67.18,640
6361.29,0.93,28.89,0.38,30.44,746
1308.93,1.4,19.62,0.03,33.38,571
7380.1,1.04,20.35,0.17,21.37,848
5893.31,0.58,57.79,0.24,65.16,704
9643.29,1.46,56.18,0.4,46.66,959
4802.78,1.5,88.38,0.32,91.68,556
7496.86,1.45,93.98,0.37,84.53,665
1668.05,1.05,95.68,0.4,101.59,336
1580.78,0.56,12.99,0.06,7.09,571
9541.07,1.09,82.62,0.23,86.06,871
3279.74,1.1,28.43,0.39,28.4,672
9211.55,0.68,58.78,0.43,59.61,921
1788.61,1.13,76.85,0.12,70.51,503
6739.65,0.59,78.89,0.1,83.47,726
5964.25,1.29,33.56,0.04,38.33,773
9695.61,1.06,98.55,0.19,103.37,758
4636.12,1.01,99.05,0.38,97.53,569
1435.66,1.49,42.56,0.29,38.55,532
5266.71,1.34,54.9,0.12,68.97,658
8417.67,0.71,80.83,0.0,89.8,771
